id,NL,Code
11081,"""Try to use $conn$ to execute SQL (query the rank information in the ncbi_nodes table based on $tax_id$), get all the data, convert each item of the query result to a dict type and return. If an exception occurs, return False.","public Object queryPage(JdbcTemplate conn,String tax_id){
try {
List resrank = conn.query(""select rank from ncbi_nodes where tax_id= ?"", new Object[]{tax_id}, new BeanPropertyRowMapper(List.class));
return resrank;
}catch (Exception e){
return false;
}
}"
11300,"""Use $conn$ to execute SQL based on the java expression (get all the columns in the $Zoo$ table where 'Name' is $Name$) and get the first row of data. Set the assertion that the length of the query result is greater than 0, and return the query result.","public Object testBaseline6Editing(EntityManager conn, Root<Object> Zoo,String Name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Zoo).where(cb.equal(Zoo.get(""Name""),Name));
List<Object> res = conn.createQuery(cq).getResultList();
assert res.size()>0;
return res.get(0);
}"
13267,"""Try to execute the SQL statement (query all the columns in the mat where curso is $curso$) with $conn$ and return after getting all the data. If an Exception is thrown, the specific Exception information is printed and False is returned.","public Object listarMateriasNome(JdbcTemplate conn,String curso){
try {
List mats = conn.query(""select * from mat where curso = ?"", new Object[]{curso}, new BeanPropertyRowMapper(List.class));
return mats;
}catch (Exception e){
e.printStackTrace();
return false;
}
}"
13291,"""Execute SQL with $conn$ (get all the columns in the Machines_sql where id is $id$) to get all the data, disconnect the database, and return the query results.","public List selectMachines(JdbcTemplate conn,String id){
List Machines_results = conn.query(""select * from machines_sql where id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return Machines_results;
}"
13630,Experiment with $conn$ to execute SQL (querying the title information where movieId is $movieId$ in Movie) and get all the data. Converts each item in the query result to a dict type and return. Return False if an exception occurs.,"public Object getMovie(JdbcTemplate conn,String movieId){
try {
List res = conn.query(""select title from Movie where movieId= ?"", new Object[]{movieId}, new BeanPropertyRowMapper(List.class));
return res;
}catch (Exception e){
e.printStackTrace();
return false;
}
}"
13734,"""Set SQL based on the java expression (query all columns in the $Zoo$ table based on $Name$). Execute SQL through $conn$, get all the data, set assertions to determine whether the length of the query results is not equal to 0, and return the query results.","public List<Object> testBaseline6Editing(EntityManager conn, Root<Object> Zoo, String Name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Zoo).where(cb.equal(Zoo.get(""Name""),Name));
List<Object> opens = conn.createQuery(cq).getResultList();
assert opens.size()!=0;
return opens;
}"
13120,"""Execute the SQL (get the id column in the reviews table where isbn is $isbn$) with $conn$ and get all the data, return False if the query result is None, otherwise return the query result.","public Object api(JdbcTemplate conn,String isbn){
List info = conn.query(""select id from reviews where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
if (info.isEmpty()){
return false;
}else {
return info;
}
}"
14016,"""Query all the columns in the indicators table through $conn$, get all the data, and return the query results.","public List findProject(JdbcTemplate conn){
List results = conn.query(""select * from indicators ?"", new BeanPropertyRowMapper(List.class));
return results;
}"
13758,"""Set SQL based on the java expression (query all columns in the $mytable$ table based on $name$). Execute SQL through $conn$, get all the data, and return the query result.","public List<Object> testSelectWithDictColumn(EntityManager conn, Root<Object> mytable, String name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(mytable).where(cb.equal(mytable.get(""name""),name));
List<Object> yes = conn.createQuery(cq).getResultList();
return yes;
}"
11218,"""Use $conn$ to get all 'name' with 'id': $id$ in $Country$ table by the way of ORM, set assertion to determine if the 0th element of the returned result is equal to ""Germany"", and finally return the 0th element.","public Object testCountryId3(EntityManager conn, Root<Object> Country, String id){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Country).where(cb.equal(Country.get(""id""),id));
List<Object> country = conn.createQuery(cq).getResultList();
assert country.get(0).toString().equals(""Germany"");
return country.get(0);
}"
13561,"""Execute SQL with $conn$ (query all columns in the users table based on $email$) and get the first row of data. If no results are found, return the rendered ""error.html"" page; otherwise, return the query result.","public Object registerUser(JdbcTemplate conn,String email){
List users = conn.query(""select * from users where email= ?"", new Object[]{email}, new BeanPropertyRowMapper(List.class));
if (users.isEmpty()){
return ""error.html"";
}else {
return users.get(0);
}
}"
11165,"""Execute the SQL statement using the $conn$ connection (get all the meta in user where the name of meta is $name_meta$) , store the 0th element of the query result, and return it.","public Object testNoneIsEncodedAsEmptyFict(JdbcTemplate conn,String name_meta){
List result = conn.query(""select meta from user where name_meta= ?"", new Object[]{name_meta}, new BeanPropertyRowMapper(List.class));
Object row = result.get(0);
return row;
}"
13227,"""Try to set up SQL (query all the books columns where isbn is $isbn$) , execute the SQL statement with $conn$, obtain all the data and return it. If an exception occurs, 'error' is printed.","public Object selectBooks(JdbcTemplate conn,String isbn){
try {
List result_book = conn.query(""select * from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
return result_book;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
11264,"""Try to use ORM and by the way of $conn$ to get all the column data in the $tables$ table with 'column': $value_column$. If the data is not empty, return the query result. If an exception occurs during execution, return False.","public Object selectDb(EntityManager conn, Root<Object> select_db, String value_column){
try {
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(select_db).where(cb.equal(select_db.get(""column""),value_column));
List<Object> kueridb = conn.createQuery(cq).getResultList();
if (!kueridb.isEmpty()){
return kueridb;
}else {
return null;
}
}catch (Exception e){
return false;
}
}"
13238,Execute the SQL statement (query all the columns in the Likes) with $conn$ and get all the data. Convert each item of the query result to a dict and return it as a list.,"public List getLikes(JdbcTemplate conn){
List rs = conn.query(""select * from likes"", new BeanPropertyRowMapper(List.class));
return rs;
}"
13427,"""Connect to the database through $e$, then execute the SQL (get the id column in the JPY table), further use for loop to store the keywords and subscripts of each item of the query results processed by the cursor method as tuple. Compress the tuple and convert it to the dictionary type. Finally return 'data' and the contents of dictionary. ""","public List get(DataSource e){
JdbcTemplate engine = new JdbcTemplate(e);
List result = engine.query(""select id from jpy "", new BeanPropertyRowMapper(List.class));
return result;
}"
13407,"""Execute the first piece of SQL based on $db$ (get the reviews column processed by the counting method in the reviews table based on $isbn$) and get the first piece of data. Then execute the second piece of SQL through $db$ (get the rating column in the reviews table based on $isbn$) and get all the data. Further use for loop to print the 0th element of the second piece of SQL query result, and then count the number of the 0th element of the second piece of SQL query result. At the end of the for loop, compare the number of the 0th element of the second piece of SQL query result to the number of the 0th element of the first piece of SQL query result and finally return the ratio.","public int api(JdbcTemplate db,String isbn){
List review_counts = db.query(""select count(review) from reviews where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
List rating = db.query(""select rating from reviews where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
int avg_rating = 0;
for (Object rate : rating) {
System.out.println(JSONObject.parseObject(rate.toString()).get(0));
avg_rating += Integer.parseInt(JSONObject.parseObject(rate.toString()).get(0).toString());
}
avg_rating = avg_rating/Integer.parseInt(JSONObject.parseObject(review_counts.get(0).toString()).get(0).toString());
return avg_rating;
}"
